pet_15705, 3370, 蛋糕, 甜點
pet_13405, 3360, 刷牙, 擠牙膏
pet_13038, 3360, 刷牙, 擠牙膏
pet_11562, 3360, 刷牙, 擠牙膏
pet_11482, 3360, 刷牙, 擠牙膏
pet_10320, 3366, 杯子, 玻璃
pet_15345, 3366, 杯子, 玻璃
pet_12877, 3368, 果汁, 蘋果
pet_10444, 3368, 果汁, 蘋果
pet_14497, 3371, 學生, 學校
pet_64, 3371, 學生, 學校
pet_64, 3371, 學生, 學校
pet_11865, 3367, 麵包, 麵粉
pet_13156, 3353, 很累, 睡覺
pet_14568, 3388, 拿筷子, 吃飯
pet_15417, 3388, 拿筷子, 吃飯
pet_28, 3380, 眼睛, 看書
pet_15773, 3387, 用功, 好成績
pet_15417, 3387, 用功, 好成績
pet_14282, 3387, 用功, 好成績
pet_6922, 3387, 用功, 好成績
pet_15889, 3389, 吃爆米花, 看電影
pet_15914, 3389, 吃爆米花, 看電影
pet_15893, 3386, 賺錢, 花錢
pet_15227, 3415, 廁所, 大便
pet_4238, 3353, 下雨, 撐傘
pet_11482, 3353, 下雨, 撐傘
pet_6164, 3380, 方向盤, 開車
pet_3362, 3360, 刷牙, 拿牙刷
pet_15645, 3360, 刷牙, 拿牙刷
pet_5227, 3360, 刷牙, 拿牙刷
pet_9670, 3360, 刷牙, 拿牙刷
pet_13226, 3360, 刷牙, 拿牙刷
pet_11562, 3360, 刷牙, 拿牙刷
pet_14108, 3356, 生氣, 罵人
pet_15668, 3384, 電腦, 中毒
pet_15662, 3384, 電腦, 中毒
pet_4882, 3384, 電腦, 中毒
pet_9402, 3377, 粉筆, 教室
pet_13299, 3366, 塑膠袋, 塑膠
pet_10311, 3366, 塑膠袋, 塑膠
pet_2292, 3366, 塑膠袋, 塑膠
pet_15690, 3353, 天氣熱, 洗澡
pet_5105, 3368, 蛋糕, 蛋
pet_14506, 3368, 蛋糕, 蛋
pet_14266, 3368, 蛋糕, 蛋
pet_13894, 3368, 蛋糕, 蛋
pet_10584, 3368, 蛋糕, 蛋
pet_13455, 3378, 衛生紙, 廁所
pet_13455, 3378, 衛生紙, 廁所
pet_196, 3365, 螢幕, 電腦
pet_14882, 3353, 心情好, 唱歌
pet_15660, 3404, 累了, 睡覺
pet_196, 3404, 累了, 睡覺
pet_11847, 3404, 累了, 睡覺
pet_515, 3366, 椅子, 木材
pet_356, 3378, 斑馬, 動物園
pet_15417, 3378, 斑馬, 動物園
pet_14269, 3378, 斑馬, 動物園
pet_10276, 3389, 喝水, 運動
pet_9439, 3358, 熬夜, 黑眼圈
pet_14791, 3358, 熬夜, 黑眼圈
pet_5506, 3358, 熬夜, 黑眼圈
pet_1705, 3358, 熬夜, 黑眼圈
pet_14282, 3388, 睡覺, 放鬆
pet_15141, 3388, 睡覺, 放鬆
pet_15234, 3388, 睡覺, 放鬆
pet_4634, 3388, 閉上眼睛, 睡覺
pet_4634, 3388, 閉上眼睛, 睡覺
pet_13246, 3388, 閉上眼睛, 睡覺
pet_15387, 3360, 喝水, 拿杯子
pet_15527, 3360, 喝水, 拿杯子
pet_15529, 3360, 喝水, 拿杯子
pet_13824, 3360, 喝水, 拿杯子
pet_9608, 3360, 喝水, 拿杯子
pet_10521, 3360, 喝水, 拿杯子
pet_6794, 3360, 喝水, 拿杯子
pet_5703, 3360, 喝水, 拿杯子
pet_6480, 3360, 喝水, 拿杯子
pet_9844, 3383, 狗, 看門
pet_14282, 3383, 狗, 看門
pet_13534, 3393, 人, 鬼
pet_13596, 3380, 滑鼠, 上網
pet_11410, 3380, 滑鼠, 上網
pet_12946, 3380, 滑鼠, 上網
pet_13596, 3380, 鍵盤, 上網
pet_11410, 3380, 鍵盤, 上網
pet_12946, 3380, 鍵盤, 上網
pet_12733, 3380, 鍵盤, 上網
pet_11869, 3380, 鍵盤, 上網
pet_99, 3412, 開心, 跳舞
pet_12302, 3412, 開心, 跳舞
pet_11459, 3360, 洗澡, 拿衣服
pet_13460, 3399, 鹽, 鹹
pet_11453, 3399, 鹽, 鹹
pet_12203, 3404, 吃壞肚子, 肚子痛
pet_15670, 3404, 吃壞肚子, 肚子痛
pet_14302, 3404, 吃壞肚子, 肚子痛
pet_15881, 3365, 手指, 身體
pet_4002, 3365, 手指, 身體
pet_9837, 3365, 手指, 身體
pet_8758, 3365, 手指, 身體
pet_11556, 3365, 手指, 身體
pet_10878, 3365, 手指, 身體
pet_9374, 3365, 手, 人
pet_2840, 3365, 手, 人
pet_3223, 3365, 手, 人
pet_10530, 3378, 黑板, 教室
pet_14266, 3378, 黑板, 教室
pet_11562, 3378, 黑板, 教室
pet_13650, 3391, 我, 看電視
pet_15254, 3412, 吃飯, 拿筷子
pet_14938, 3412, 吃飯, 拿筷子
pet_15893, 3383, 我, 讀書
pet_14938, 3383, 我, 讀書
pet_13721, 3383, 我, 讀書
pet_11459, 3380, 筆, 寫作業
pet_12010, 3380, 筆, 寫作業
pet_601, 3389, 聊天, 無聊
pet_9045, 3389, 聊天, 無聊
pet_15775, 3389, 睡覺, 睏
pet_13782, 3389, 睡覺, 睏
pet_15799, 3360, 看電視, 開電視
pet_11834, 3360, 看電視, 開電視
pet_12774, 3360, 看電視, 開電視
pet_9396, 3360, 看電視, 開電視
pet_11565, 3360, 看電視, 開電視
pet_10673, 3360, 看電視, 開電視
pet_11021, 3360, 看電視, 開電視
pet_6606, 3360, 看電視, 開電視
pet_8479, 3360, 看電視, 開電視
pet_15694, 3388, 去廁所, 大便
pet_9608, 3388, 去廁所, 大便
pet_14271, 3388, 去廁所, 大便
pet_11826, 3380, 叉子, 吃水果
pet_11453, 3380, 叉子, 吃水果
pet_10546, 3380, 叉子, 吃水果
pet_10977, 3380, 叉子, 吃水果
pet_14223, 3389, 睡覺, 肚子餓
pet_13241, 3380, 安眠藥, 睡覺
pet_14478, 3380, 安眠藥, 睡覺
pet_13823, 3380, 安眠藥, 睡覺
pet_13179, 3380, 安眠藥, 睡覺
pet_14545, 3370, 愛情, 毒藥
pet_15712, 3368, 蛋糕, 巧克力
pet_4612, 3368, 蛋糕, 巧克力
pet_11459, 3380, 書, 讀書
pet_13401, 3380, 書, 讀書
pet_14568, 3388, 拿碗, 吃飯
pet_15061, 3388, 拿碗, 吃飯
pet_10746, 3369, 豆漿, 黃豆
pet_15775, 3385, 生氣, 被罵
pet_15662, 3385, 生氣, 被罵
pet_11459, 3385, 生氣, 被罵
pet_14983, 3354, 玩電腦, 開心
pet_11726, 3354, 玩電腦, 開心
pet_14795, 3360, 吃飯, 添飯
pet_15680, 3399, 天空, 藍
pet_5949, 3386, 看電視, 打發時間
pet_9837, 3385, 唱歌, 快樂
pet_11839, 3385, 唱歌, 快樂
pet_14693, 3354, 開心, 笑
pet_15670, 3412, 肚子餓, 買東西吃
pet_15049, 3412, 肚子餓, 買東西吃
pet_15515, 3412, 肚子餓, 買東西吃
pet_10530, 3378, 椅子, 教室
pet_14266, 3378, 椅子, 教室
pet_12954, 3378, 椅子, 教室
pet_14545, 3387, 上班, 錢
pet_7167, 3387, 上班, 錢
pet_13834, 3412, 上課, 睡覺
pet_15681, 3365, 頭, 人
pet_4783, 3365, 頭, 人
pet_13209, 3378, 主任, 學校
pet_13782, 3378, 主任, 學校
pet_15271, 3368, 飲料, 水
pet_10661, 3356, 難過, 想哭
pet_14266, 3385, 跳舞, 開心
pet_12822, 3385, 跳舞, 開心
pet_14150, 3399, 中藥, 苦
pet_11108, 3399, 中藥, 苦
pet_8464, 3399, 中藥, 苦
pet_8885, 3399, 中藥, 苦
pet_15773, 3387, 努力, 好成績
pet_15417, 3387, 努力, 好成績
pet_13935, 3387, 努力, 好成績
pet_13786, 3392, 好人, 好人卡
pet_14795, 3380, 滑鼠, 玩電腦
pet_13731, 3380, 滑鼠, 玩電腦
pet_12404, 3380, 眼鏡, 看電視
pet_12660, 3380, 眼鏡, 看電視
pet_15893, 3380, 水壺, 喝水
pet_14502, 3380, 水壺, 喝水
pet_14502, 3380, 水壺, 喝水
pet_15677, 3380, 肥皂, 洗手
pet_15673, 3380, 肥皂, 洗手
pet_15061, 3380, 肥皂, 洗手
pet_14430, 3380, 肥皂, 洗手
pet_11011, 3380, 肥皂, 洗手
pet_6824, 3380, 肥皂, 洗手
pet_602, 3380, 肥皂, 洗手
pet_13401, 3415, 中秋節, 吃柚子
pet_13241, 3415, 中秋節, 吃柚子
pet_12923, 3380, 床墊, 睡覺
pet_14573, 3353, 吃飯, 看電視
pet_6276, 3365, 膝蓋, 腳
pet_5058, 3365, 膝蓋, 腳
pet_15696, 3365, 耳朵, 頭
pet_14795, 3378, 電視, 家裡
pet_13455, 3378, 電視, 家裡
pet_14568, 3388, 蓋棉被, 睡覺
pet_11459, 3388, 蓋棉被, 睡覺
pet_9374, 3389, 吃飯, 晚上
pet_14834, 3415, 房間, 看電視
pet_14721, 3353, 累了, 睡覺
pet_13957, 3353, 累了, 睡覺
pet_15142, 3378, 螢幕, 電腦
pet_13246, 3378, 螢幕, 電腦
pet_12822, 3366, 電腦, 塑膠
pet_14476, 3354, 吃飯, 有力氣
pet_14568, 3383, 貓咪, 抓老鼠
pet_8016, 3409, 開心, 快樂
pet_15669, 3366, 餅乾, 麵粉
pet_15586, 3366, 餅乾, 麵粉
pet_10764, 3389, 睡覺, 熬夜
pet_10937, 3389, 睡覺, 熬夜
pet_15345, 3366, 杯子, 紙
pet_13232, 3366, 杯子, 紙
pet_15673, 3378, 電腦, 房間
pet_15362, 3378, 電腦, 房間
pet_13226, 3378, 電腦, 房間
pet_13823, 3389, 睡, 累
pet_15898, 3356, 愛, 開心
pet_11803, 3356, 愛, 開心
pet_13387, 3353, 吃太飽, 睡覺
pet_229, 3353, 吃太飽, 睡覺
pet_10661, 3393, 蟑螂, 人
pet_11108, 3386, 睡覺, 有精神
pet_12280, 3386, 睡覺, 有精神
pet_12998, 3354, 出去玩, 開心
pet_15219, 3366, 書桌, 塑膠
pet_14795, 3366, 書桌, 塑膠
pet_15387, 3360, 喝水, 裝水
pet_15529, 3360, 喝水, 裝水
pet_15190, 3360, 喝水, 裝水
pet_13824, 3360, 喝水, 裝水
pet_10958, 3360, 喝水, 裝水
pet_5703, 3360, 喝水, 裝水
pet_4312, 3360, 喝水, 裝水
pet_15478, 3391, 老師, 休息
pet_14562, 3384, 貓, 抓老鼠
pet_13772, 3384, 貓, 抓老鼠
pet_13626, 3384, 貓, 抓老鼠
pet_10530, 3378, 桌子, 教室
pet_14266, 3378, 桌子, 教室
pet_11562, 3378, 桌子, 教室
pet_9837, 3365, 腳, 人
pet_12765, 3365, 腳, 人
pet_15754, 3383, 肚子餓, 吃飯
pet_15899, 3360, 燒開水, 裝水
pet_15837, 3389, 配菜, 吃飯
pet_14228, 3383, 老師, 上課
pet_14376, 3383, 老師, 上課
pet_9844, 3367, 人, 細胞
pet_13241, 3389, 作夢, 睡覺
pet_14927, 3380, 手機, 無聊
pet_5459, 3415, 學校, 讀書
pet_2923, 3415, 學校, 讀書
pet_15551, 3384, 小孩, 哭
pet_13479, 3384, 小孩, 哭
pet_15049, 3386, 睡覺, 打發時間
pet_15503, 3366, 房子, 磚塊
pet_14228, 3366, 房子, 磚塊
pet_15669, 3388, 洗臉, 睡覺
pet_13894, 3388, 洗臉, 睡覺
pet_14228, 3360, 洗澡, 進浴室
pet_12656, 3412, 吃飯, 聊天
pet_14266, 3412, 吃飯, 聊天
pet_248, 3386, 讀書, 未來
pet_15760, 3415, 家裡, 吃飯
pet_15157, 3415, 家裡, 吃飯
pet_2247, 3415, 家裡, 吃飯
pet_12656, 3415, 家裡, 吃飯
pet_15033, 3383, 學生, 睡覺
pet_15645, 3380, 沙發, 看電視
pet_14479, 3380, 沙發, 看電視
pet_14060, 3380, 沙發, 看電視
pet_13688, 3380, 沙發, 看電視
pet_13479, 3369, 豆腐, 黃豆
pet_13806, 3385, 休息, 累了
pet_9071, 3385, 休息, 累了
pet_15018, 3354, 吃飯, 花錢
pet_15227, 3386, 讀書, 增加知識
pet_15356, 3353, 開心, 笑
pet_9837, 3353, 開心, 笑
pet_12822, 3354, 考試, 緊張
pet_1339, 3380, 眼鏡, 看書
pet_400, 3380, 眼鏡, 看書
pet_14562, 3390, 我, 唱歌
pet_11915, 3390, 我, 唱歌
pet_15834, 3356, 失戀, 傷心
pet_15417, 3353, 沒事做, 睡覺
pet_15417, 3380, 泳褲, 游泳
pet_15748, 3384, 小鳥, 飛
pet_15670, 3384, 小鳥, 飛
pet_15219, 3366, 書桌, 鐵
pet_14795, 3366, 書桌, 鐵
pet_15417, 3353, 發呆, 睡覺
pet_14590, 3354, 睡覺, 休息
pet_14255, 3354, 睡覺, 休息
pet_11726, 3412, 地震, 害怕
pet_15676, 3354, 吃飯, 有飽足感
pet_15551, 3354, 吃飯, 有飽足感
pet_14516, 3354, 吃飯, 有飽足感
pet_15754, 3412, 生氣, 大叫
pet_11834, 3412, 生氣, 大叫
pet_41, 3412, 火災, 滅火
pet_12822, 3412, 火災, 滅火
pet_15387, 3380, 熱水, 洗澡
pet_13241, 3380, 熱水, 洗澡
pet_14517, 3356, 睡覺, 做夢
pet_12756, 3356, 睡覺, 做夢
pet_14394, 3393, 貓, 水
pet_13455, 3385, 吃東西, 餓了
pet_12733, 3385, 吃東西, 餓了
pet_15665, 3395, 學生, 教官
pet_13477, 3395, 學生, 教官
pet_7157, 3368, 衣服, 布
pet_386, 3412, 吃飯, 夾菜
pet_386, 3412, 吃飯, 夾菜
pet_7179, 3388, 戴耳機, 聽音樂
pet_12566, 3389, 睡覺, 想睡覺
pet_11915, 3389, 睡覺, 想睡覺
pet_864, 3366, 手機, 塑膠
pet_12302, 3366, 手機, 塑膠
pet_9837, 3389, 打人, 不爽
pet_11915, 3389, 打人, 不爽
pet_15785, 3354, 看書, 增加知識
pet_15313, 3384, 人, 睡覺
pet_13241, 3378, 老師, 教室
pet_12486, 3378, 老師, 教室
pet_9837, 3353, 生氣, 哭
pet_13357, 3412, 車禍, 報警
pet_15773, 3380, 電腦, 聽音樂
pet_15834, 3380, 毛巾, 洗臉
pet_15665, 3384, 手機, 叫
pet_15404, 3384, 手機, 叫
pet_15670, 3391, 老師, 打人
pet_11884, 3391, 老師, 打人
pet_7003, 3391, 老師, 打人
pet_7003, 3391, 老師, 打人
pet_15157, 3356, 難過, 哭
pet_15747, 3399, 糖果, 甜的
pet_15677, 3380, 音樂, 跳舞
pet_15694, 3380, 音樂, 跳舞
pet_15293, 3357, 唱歌, 快樂
pet_14723, 3355, 睡覺, 夢遊
pet_37, 3386, 讀書, 工作
pet_15785, 3384, 他, 吃飯
pet_15706, 3384, 他, 吃飯
pet_14101, 3384, 他, 吃飯
pet_15810, 3389, 跳舞, 快樂
pet_15810, 3389, 跳舞, 快樂
pet_8198, 3387, 工作, 房子
pet_13894, 3383, 人, 工作
pet_15600, 3380, 馬桶, 尿尿
pet_11392, 3380, 書, 唸書
pet_14573, 3383, 豬, 吃飯
pet_13119, 3383, 豬, 吃飯
pet_14388, 3380, 手, 開門
pet_14441, 3380, 手, 開門
pet_13033, 3380, 手, 開門
pet_11251, 3380, 手, 開門
pet_7343, 3380, 手, 開門
pet_2695, 3392, 學生, 不及格
pet_14455, 3354, 逛街, 快樂
pet_13722, 3380, 水, 喝水
pet_5348, 3380, 水, 喝水
pet_15227, 3415, 廁所, 洗手
pet_14573, 3415, 廁所, 洗手
pet_5227, 3356, 唱歌, 快樂
pet_8616, 3412, 快樂, 唱歌
pet_13455, 3412, 快樂, 唱歌
pet_15773, 3387, 讀書, 好成績
pet_6922, 3387, 讀書, 好成績
pet_13935, 3387, 讀書, 好成績
pet_15851, 3354, 看電影, 快樂
pet_15645, 3360, 睡覺, 上廁所
pet_15290, 3360, 睡覺, 上廁所
pet_8581, 3391, 教授, 當人
pet_5459, 3391, 教授, 當人
pet_11423, 3391, 教授, 當人
pet_12020, 3391, 教授, 當人
pet_11332, 3391, 教授, 當人
pet_10023, 3391, 教授, 當人
pet_15213, 3380, 拳頭, 打架
pet_15694, 3380, 筷子, 吃東西
pet_13339, 3380, 筷子, 吃東西
pet_11414, 3380, 筷子, 吃東西
pet_6246, 3380, 筷子, 吃東西
pet_5423, 3380, 筷子, 吃東西
pet_15035, 3360, 玩電腦, 開機
pet_6493, 3389, 吃東西, 看電視
pet_13226, 3389, 洗澡, 髒
pet_15712, 3384, 人, 吃
pet_14568, 3384, 人, 吃
pet_13782, 3386, 吃東西, 補充體力
pet_15551, 3388, 拿衣服, 洗澡
pet_15312, 3355, 運動, 肚子餓
pet_14739, 3355, 運動, 肚子餓
pet_14599, 3355, 運動, 肚子餓
pet_15829, 3354, 打球, 流汗
pet_15697, 3354, 打球, 流汗
pet_14592, 3385, 吃飯, 很餓
pet_9354, 3380, 鍵盤, 打字
pet_9664, 3380, 鍵盤, 打字
pet_14282, 3353, 太累, 睡覺
pet_12479, 3353, 太累, 睡覺
pet_12363, 3353, 太累, 睡覺
pet_248, 3380, 喉嚨, 唱歌
pet_12397, 3380, 喉嚨, 唱歌
pet_13349, 3380, 喉嚨, 唱歌
pet_12864, 3380, 喉嚨, 唱歌
pet_11579, 3380, 喉嚨, 唱歌
pet_15035, 3399, 愛情, 甜蜜
pet_14520, 3399, 愛情, 甜蜜
pet_7167, 3386, 休息, 走更遠的路
pet_15201, 3389, 關燈, 睡覺
pet_11453, 3389, 關燈, 睡覺
pet_28, 3365, 手掌, 手
pet_15556, 3383, 貓咪, 吃飯
pet_14478, 3365, 學生, 學校
pet_6143, 3365, 學生, 學校
pet_13241, 3378, 學生, 教室
pet_12302, 3377, 食物, 冰箱
pet_12302, 3377, 食物, 冰箱
pet_14795, 3393, 我, 鬼
pet_15748, 3383, 貓, 吃東西
pet_15345, 3378, 人, 動物園
pet_12413, 3378, 人, 動物園
pet_14101, 3378, 人, 動物園
pet_12933, 3378, 人, 動物園
pet_14548, 3354, 打架, 受傷
pet_5425, 3389, 睡覺, 感冒
pet_12765, 3389, 睡覺, 感冒
pet_12840, 3370, 思念, 很玄的東西
pet_11803, 3389, 喝水, 肚子餓
pet_15417, 3409, 白色, 乾淨
pet_13925, 3384, 我, 吃
pet_15778, 3360, 刷牙, 漱口
pet_3362, 3360, 刷牙, 漱口
pet_15645, 3360, 刷牙, 漱口
pet_5227, 3360, 刷牙, 漱口
pet_12888, 3360, 刷牙, 漱口
pet_13038, 3360, 刷牙, 漱口
pet_15670, 3391, 老師, 賺錢
pet_2247, 3415, 家裡, 上網
pet_13270, 3415, 家裡, 上網
pet_15662, 3383, 我, 看電視
pet_14228, 3377, 垃圾桶, 廁所
pet_13596, 3380, 鞋子, 出門
pet_12010, 3380, 鞋子, 出門
pet_10559, 3380, 鞋子, 出門
pet_9239, 3380, 鞋子, 出門
pet_13850, 3354, 上課, 無聊
pet_15695, 3412, 肚子痛, 看醫生
pet_14963, 3383, 無聊, 睡覺
pet_356, 3385, 睡覺, 睏了
pet_14834, 3385, 睡覺, 睏了
pet_14046, 3385, 睡覺, 睏了
pet_14938, 3377, 電視, 客廳
pet_13455, 3377, 電視, 客廳
pet_15899, 3388, 買爆米花, 看電影
pet_15049, 3412, 睡覺, 聽音樂
pet_13782, 3412, 睡覺, 關燈
pet_15773, 3389, 睡覺, 疲憊
pet_15773, 3389, 睡覺, 疲憊
pet_12920, 3389, 睡覺, 疲憊
pet_11094, 3389, 睡覺, 疲憊
pet_9439, 3358, 熬夜, 爆肝
pet_176, 3358, 熬夜, 爆肝
pet_15681, 3353, 生氣, 摔東西
pet_11911, 3353, 生氣, 摔東西
pet_12768, 3353, 生氣, 摔東西
pet_15463, 3360, 吃飯, 夾菜
pet_12302, 3360, 吃飯, 夾菜
pet_15035, 3387, 儲蓄, 錢
pet_12978, 3387, 儲蓄, 錢
pet_15785, 3354, 笑話, 笑
pet_4238, 3388, 睡覺, 做夢
pet_14476, 3355, 感冒, 打噴嚏
pet_15737, 3357, 看電視, 快樂
pet_15465, 3380, 電鍋, 煮飯
pet_12397, 3380, 電鍋, 煮飯
pet_15551, 3380, 筷子, 吃泡麵
pet_15491, 3380, 筷子, 吃泡麵
pet_15142, 3380, 筷子, 吃泡麵
pet_15504, 3380, 筷子, 吃泡麵
pet_7845, 3380, 筷子, 吃泡麵
pet_15551, 3380, 鍋子, 煮飯
pet_15722, 3409, 紅色, 警告
pet_14573, 3409, 紅色, 警告
pet_14952, 3384, 狗, 吠
pet_15840, 3365, 舌頭, 嘴巴
pet_15660, 3365, 舌頭, 嘴巴
pet_7927, 3365, 舌頭, 嘴巴
pet_4155, 3365, 舌頭, 嘴巴
pet_5459, 3355, 讀書, 睡覺
pet_11834, 3385, 工作, 缺錢
pet_14565, 3353, 天氣熱, 去游泳
pet_15773, 3355, 口渴, 喝水
pet_15834, 3355, 口渴, 喝水
pet_13376, 3389, 打電腦, 無聊
pet_13405, 3380, 刷子, 洗澡
pet_15205, 3404, 害羞, 臉紅
pet_15785, 3377, 水龍頭, 廁所
pet_14795, 3380, 鍵盤, 玩電腦
pet_14723, 3409, 天空, 藍色
pet_14302, 3409, 天空, 藍色
pet_12954, 3387, 努力, 成就
pet_15712, 3384, 狗, 吃
pet_12510, 3384, 狗, 吃
pet_11546, 3384, 狗, 吃
pet_11915, 3384, 狗, 吃
pet_176, 3384, 狗, 吃
pet_13772, 3353, 心情不好, 睡覺
pet_10922, 3353, 心情不好, 睡覺
pet_12134, 3388, 換睡衣, 睡覺
pet_12382, 3389, 睡覺, 愛睏
pet_41, 3389, 睡覺, 愛睏
pet_14938, 3389, 打呼, 睡覺
pet_14573, 3385, 唱歌, 高興
pet_11170, 3385, 唱歌, 高興
pet_10777, 3385, 唱歌, 高興
pet_14568, 3412, 難過, 大哭
pet_139, 3412, 難過, 大哭
pet_15219, 3383, 豬, 睡
pet_15906, 3367, 學校, 學生
pet_15142, 3367, 學校, 學生
pet_12455, 3389, 吃零食, 肚子餓
pet_13226, 3389, 吃零食, 肚子餓
pet_64, 3391, 學生, 玩
pet_15677, 3365, 馬桶, 廁所
pet_15677, 3365, 馬桶, 廁所
pet_14223, 3365, 馬桶, 廁所
pet_11834, 3390, 老師, 好學生
pet_356, 3380, 錢, 出門
pet_13596, 3380, 錢, 出門
pet_11562, 3380, 錢, 出門
pet_9787, 3380, 錢, 出門
pet_5947, 3380, 錢, 出門
pet_15932, 3380, 筆記本, 讀書
pet_15706, 3353, 天氣熱, 吹電風扇
pet_356, 3380, 雨傘, 出門
pet_15430, 3380, 雨傘, 出門
pet_4634, 3380, 雨傘, 出門
pet_13596, 3380, 雨傘, 出門
pet_15898, 3387, 有錢, 女朋友
pet_15785, 3387, 努力工作, 很多錢
pet_15785, 3387, 努力工作, 很多錢
pet_13038, 3391, 老師, 吃飯
pet_12121, 3365, 眼睛, 我
pet_14048, 3387, 睡覺, 體力
pet_8885, 3387, 睡覺, 體力
pet_4807, 3387, 睡覺, 體力
pet_15205, 3366, 冰塊, 水
pet_14805, 3366, 冰塊, 水
pet_13596, 3380, 網路線, 上網
pet_6164, 3380, 網路線, 上網
pet_13208, 3388, 脫褲子, 上廁所
pet_6086, 3360, 換衣服, 脫衣服
pet_5043, 3360, 換衣服, 脫衣服
pet_14904, 3378, 媽媽, 家裡
pet_14795, 3378, 媽媽, 家裡
pet_13935, 3378, 媽媽, 家裡
pet_14476, 3386, 吃飯, 補充體力
pet_11915, 3380, 桌子, 吃飯
pet_14952, 3384, 狗, 咬人
pet_601, 3384, 狗, 咬人
pet_14476, 3384, 狗, 咬人
pet_13770, 3386, 吃飯, 開心
pet_14795, 3370, 鉛筆, 筆
pet_11459, 3389, 聽音樂, 看書
pet_10842, 3399, 辣椒, 辣的
pet_15645, 3360, 睡覺, 躺下
pet_13925, 3360, 睡覺, 躺下
pet_8827, 3378, 廚師, 餐廳
pet_13925, 3378, 廚師, 餐廳
pet_5773, 3378, 椅子, 房間
pet_11203, 3378, 椅子, 房間
pet_15172, 3353, 肚子餓, 買東西
pet_13225, 3360, 吃飯, 坐下
pet_15722, 3377, 冰箱, 家裡
pet_15681, 3368, 麵包, 奶油
pet_11392, 3368, 麵包, 奶油
pet_12765, 3380, 手, 洗澡
pet_12116, 3387, 努力, 女朋友
pet_9374, 3365, 手, 我
pet_14266, 3383, 無聊, 看電視
pet_15899, 3388, 買票, 看電影
pet_15415, 3368, 奶油, 牛奶
pet_14938, 3368, 奶油, 牛奶
pet_15764, 3412, 戴耳機, 聽音樂
pet_15586, 3412, 戴耳機, 聽音樂
pet_15586, 3412, 戴耳機, 聽音樂
pet_15281, 3412, 戴耳機, 聽音樂
pet_15834, 3365, 叉子, 餐具
pet_15644, 3365, 叉子, 餐具
pet_14491, 3380, 錢, 買菜
pet_10686, 3380, 錢, 買菜
pet_14568, 3380, 錢, 買菜
pet_15551, 3380, 熱水, 吃泡麵
pet_15491, 3380, 熱水, 吃泡麵
pet_15142, 3380, 熱水, 吃泡麵
pet_15504, 3380, 熱水, 吃泡麵
pet_7845, 3380, 熱水, 吃泡麵
pet_15898, 3360, 洗澡, 開熱水
pet_15899, 3360, 燒開水, 開瓦斯
pet_15049, 3366, 衣服, 布料
pet_13894, 3355, 颱風, 土石流
pet_12152, 3380, 鉛筆, 畫圖
pet_10866, 3380, 筆, 寫信
pet_4624, 3380, 筆, 寫信
pet_10903, 3385, 洗澡, 流汗
pet_12756, 3385, 洗澡, 流汗
pet_13834, 3384, 睡覺, 打呼
pet_12479, 3384, 睡覺, 打呼
pet_13656, 3384, 睡覺, 打呼
pet_13226, 3353, 生氣, 睡覺
pet_13534, 3369, 蛋糕, 麵粉
pet_11482, 3369, 蛋糕, 麵粉
pet_15660, 3353, 天氣冷, 蓋棉被
pet_400, 3371, 校長, 學校
pet_64, 3371, 校長, 學校
pet_13226, 3371, 校長, 學校
pet_15678, 3354, 洗澡, 快樂
pet_14963, 3388, 沒精神, 睡覺
pet_7508, 3393, 我, 蛇
pet_8545, 3404, 感冒, 頭痛
pet_15662, 3385, 吃飯, 無聊
pet_15092, 3385, 吃飯, 無聊
pet_12920, 3354, 吃東西, 開心
pet_12203, 3353, 天氣冷, 喝熱湯
pet_14228, 3353, 拉肚子, 上廁所
pet_13033, 3380, 菜刀, 切菜
pet_12573, 3380, 菜刀, 切菜
pet_5252, 3380, 菜刀, 切菜
pet_15429, 3412, 看電視, 大笑
pet_15785, 3354, 看書, 快樂
pet_12774, 3385, 喝茶, 口渴
pet_15810, 3354, 吃東西, 快樂
pet_10686, 3388, 開電腦, 玩電腦
pet_12329, 3388, 開電腦, 玩電腦
pet_13455, 3356, 無聊, 想睡覺
pet_386, 3380, 鞋子, 走路
pet_15673, 3380, 鞋子, 走路
pet_5899, 3380, 鞋子, 走路
pet_5925, 3380, 鞋子, 走路
pet_5009, 3380, 鞋子, 走路
pet_3207, 3380, 鞋子, 走路
pet_15669, 3360, 出門, 穿衣服
pet_15586, 3360, 出門, 穿衣服
pet_12498, 3391, 我, 放假
pet_12756, 3415, 端午節, 划龍舟
pet_14402, 3390, 貓, 魚
pet_12756, 3368, 椅子, 塑膠
pet_15776, 3412, 傷心, 哭
pet_14987, 3412, 傷心, 哭
pet_13095, 3412, 傷心, 哭
pet_14568, 3388, 買水, 喝水
pet_15415, 3388, 買水, 喝水
pet_5526, 3365, 臉, 身體
pet_4238, 3388, 工作, 錢
pet_12877, 3388, 工作, 錢
pet_14282, 3383, 警察, 抓小偷
pet_15898, 3383, 他, 睡覺
pet_15665, 3383, 他, 睡覺
pet_15417, 3380, 掃把, 掃地
pet_13357, 3380, 錢, 約會
pet_15139, 3355, 洗澡, 睡覺
pet_15712, 3353, 肚子餓, 吃零食
pet_15753, 3353, 肚子餓, 吃零食
pet_9491, 3378, 人, 房間
pet_8545, 3366, 衣服, 毛線
