pet_22818, 3377, 雜貨店, 巧克力
pet_22914, 3377, 鵝身上, 羽毛
pet_19806, 3377, 鴨身上, 羽毛
pet_22914, 3377, 鴨身上, 羽毛
pet_23158, 3377, 雞腿上, 羽毛
pet_23158, 3377, 羽毛球上, 羽毛
pet_23158, 3377, 鴨腿上, 羽毛
pet_23158, 3377, 小雞身上, 羽毛
pet_19806, 3377, 孔雀身上, 羽毛
pet_19806, 3377, 老鷹身上, 羽毛
pet_386, 3377, 網球場, 球拍
pet_386, 3377, 羽球場, 球拍
pet_22414, 3377, 運動用品店, 球拍
pet_23267, 3377, 體育用品店, 球拍
pet_20785, 3377, 體育用品店, 球拍
pet_23098, 3377, 體育用品店, 球拍
pet_386, 3377, 體育用品店, 球拍
pet_15705, 3377, 體育用品店, 球拍
pet_23107, 3377, 體育館, 球拍
pet_386, 3377, 體育館, 球拍
pet_386, 3377, 桌球室, 球拍
pet_17950, 3377, 羽毛球場, 球拍
pet_23098, 3377, 羽毛球場, 球拍
pet_20785, 3377, 球場, 球拍
pet_20785, 3377, 奧運比賽中, 球拍
pet_20785, 3377, 體罰工具, 球拍
pet_17950, 3377, 桌球場, 球拍
pet_23108, 3377, 運動用品店, 網球
pet_23213, 3377, 運動用品店, 網球
pet_15077, 3377, 運動用品店, 網球
pet_356, 3377, 網球場, 網球
pet_23108, 3377, 網球場, 網球
pet_23098, 3377, 網球場, 網球
pet_23226, 3377, 網球場, 網球
pet_23098, 3377, 網球場, 網球
pet_22717, 3377, 網球場, 網球
pet_23098, 3377, 體育用品店, 網球
pet_15705, 3377, 體育用品店, 網球
pet_23213, 3377, 操場, 網球
pet_5459, 3377, 操場, 網球
pet_23098, 3377, 書局, 網球
pet_23213, 3377, 體育館, 網球
pet_23213, 3377, 玩具籃子, 網球
pet_23213, 3377, 我的手上, 網球
pet_23226, 3377, 網球王子, 網球
pet_23108, 3377, 盧彥勳的家, 網球
pet_356, 3377, 運動場, 網球
pet_356, 3377, 亞運會上, 網球
pet_23134, 3377, 火車站, 火車
pet_23218, 3377, 火車站, 火車
pet_23080, 3377, 火車站, 火車
pet_4283, 3377, 火車站, 火車
pet_23098, 3377, 火車站, 火車
pet_23098, 3377, 火車站, 火車
pet_22914, 3377, 火車站, 火車
pet_14163, 3377, 火車站, 火車
pet_23080, 3377, 鐵軌上, 火車
pet_23098, 3377, 玩具店, 火車
pet_23098, 3377, 玩具店, 火車
pet_15696, 3377, 玩具店, 火車
pet_23134, 3377, 鐵軌, 火車
pet_23098, 3377, 日本, 火車
pet_23098, 3377, 博物館, 火車
pet_23218, 3377, 鐵道, 火車
pet_23218, 3377, 嘉義公園, 火車
pet_23098, 3377, 鐵路, 火車
pet_23098, 3377, 平交道, 火車
pet_23098, 3377, 集集, 火車
pet_23218, 3377, 卡通台, 火車
pet_23134, 3380, 身體, 翻身
pet_22832, 3380, 身體, 翻身
pet_23024, 3380, 身體, 翻身
pet_23134, 3380, 手, 翻身
pet_23186, 3380, 手, 翻身
pet_23100, 3380, 手, 翻身
pet_22832, 3380, 手, 翻身
pet_22904, 3380, 手, 翻身
pet_23024, 3380, 手, 翻身
pet_23190, 3380, 肌肉, 翻身
pet_16890, 3380, 肌肉, 翻身
pet_23186, 3380, 腰, 翻身
pet_23100, 3380, 腰, 翻身
pet_23024, 3380, 腰, 翻身
pet_16890, 3380, 腰, 翻身
pet_23134, 3380, 腳, 翻身
pet_23186, 3380, 腳, 翻身
pet_23024, 3380, 腳, 翻身
pet_23134, 3380, 頭, 翻身
pet_23024, 3380, 頭, 翻身
pet_23134, 3380, 背, 翻身
pet_23100, 3380, 腿, 翻身
pet_22217, 3412, 蓋被, 睡覺
pet_23169, 3412, 蓋被, 睡覺
pet_23050, 3412, 蓋被, 覺得熱
pet_23100, 3412, 蓋被, 覺得溫暖
pet_22832, 3412, 躺著, 休息
pet_23024, 3412, 躺著, 休息
pet_15677, 3412, 躺著, 休息
pet_23024, 3412, 躺著, 聽音樂
pet_15677, 3412, 躺著, 聽音樂
pet_17984, 3412, 躺著, 閉目養神
pet_15677, 3412, 躺著, 閉目養神
pet_22832, 3412, 躺著, 睡著
pet_17984, 3412, 躺著, 睡著
pet_23098, 3412, 躺著, 睡著
pet_23011, 3412, 躺著, 睡著
pet_23011, 3412, 躺著, 講電話
pet_23011, 3412, 躺著, 蓋棉被
pet_23098, 3412, 躺著, 蓋被子
pet_17984, 3412, 躺著, 睡覺
pet_23024, 3412, 躺著, 睡覺
pet_23024, 3412, 躺著, 想東西
pet_23024, 3412, 躺著, 放空
pet_17984, 3412, 躺著, 想打給女朋友
pet_17984, 3412, 躺著, 想事情
pet_23088, 3412, 躺著, 想著愛人
pet_22832, 3412, 躺著, 看天空
pet_22832, 3412, 躺著, 發呆
pet_22832, 3412, 躺著, 看星空
pet_23588, 3380, 繩子, 跳繩
pet_23134, 3380, 繩子, 跳繩
pet_23269, 3380, 繩子, 跳繩
pet_23080, 3380, 繩子, 跳繩
pet_23080, 3380, 繩子, 跳繩
pet_17984, 3380, 繩子, 跳繩
pet_22502, 3380, 繩子, 跳繩
pet_23282, 3380, 跳繩, 跳繩
pet_22928, 3380, 跳繩, 跳繩
pet_23134, 3380, 腳, 跳繩
pet_23108, 3380, 腳, 跳繩
pet_17984, 3380, 腳, 跳繩
pet_22502, 3380, 腳, 跳繩
pet_22928, 3380, 腳, 跳繩
pet_8419, 3380, 腳, 跳繩
pet_23134, 3380, 手, 跳繩
pet_22928, 3380, 手, 跳繩
pet_17984, 3380, 腿, 跳繩
pet_17984, 3380, 肌肉, 跳繩
pet_17984, 3380, 節奏感, 跳繩
pet_23269, 3380, 朋友, 跳繩
pet_23269, 3380, 算數, 跳繩
pet_23108, 3380, 彈力, 跳繩
pet_23098, 3380, 藥, 痛
pet_386, 3380, 藥, 痛
pet_23011, 3380, 面速力達母, 痛
pet_23134, 3380, 止痛藥, 痛
pet_22717, 3380, 止痛藥, 痛
pet_23144, 3380, 止痛藥, 痛
pet_3760, 3380, 止痛藥, 痛
pet_11480, 3380, 止痛藥, 痛
pet_21107, 3380, 止痛藥, 痛
pet_19806, 3380, 止痛藥, 痛
pet_23011, 3380, 止痛藥, 痛
pet_3760, 3380, 嗎啡, 痛
pet_23144, 3380, 普拿疼, 痛
pet_3760, 3380, 普拿疼, 痛
pet_356, 3380, 面速利達姆, 痛
pet_356, 3380, 沙龍巴斯, 痛
pet_356, 3380, 擦藥, 痛
pet_356, 3380, 吃藥, 痛
pet_23134, 3380, 手, 痛
pet_5459, 3412, 疼痛, 吃藥
pet_15649, 3412, 疼痛, 吃藥
pet_5459, 3412, 疼痛, 擦藥
pet_356, 3412, 疼痛, 看醫生
pet_5459, 3412, 疼痛, 看醫生
pet_23199, 3412, 疼痛, 吃止痛藥
pet_21107, 3412, 疼痛, 吃止痛藥
pet_11423, 3412, 疼痛, 吃止痛藥
pet_11423, 3412, 疼痛, 打止痛針
pet_356, 3412, 疼痛, 難過
pet_23199, 3412, 疼痛, 難過
pet_356, 3412, 疼痛, 痛
pet_23137, 3377, 運動用品店, 桌球
pet_15637, 3377, 運動用品店, 桌球
pet_23137, 3377, 桌球室, 桌球
pet_23024, 3377, 桌球室, 桌球
pet_23080, 3377, 桌球室, 桌球
pet_20281, 3377, 桌球比賽, 桌球
pet_20281, 3377, 桌球桌, 桌球
pet_5459, 3377, 體育店, 桌球
pet_5459, 3377, 學校, 桌球
pet_5459, 3377, 地下室, 桌球
pet_23024, 3377, 地上, 桌球
pet_23080, 3377, 地上, 桌球
pet_23024, 3377, 桌球桌上, 桌球
pet_23024, 3377, 籃子, 桌球
pet_23024, 3377, 箱子, 桌球
pet_23080, 3377, 籃子裡, 桌球
pet_23080, 3377, 箱子裡, 桌球
pet_23144, 3377, 運動器材室, 桌球
pet_20281, 3377, 體育館, 桌球
pet_23144, 3377, 體育館, 桌球
pet_23144, 3377, 球桌上, 桌球
pet_23144, 3377, 我的手上, 桌球
pet_17984, 3365, 零錢, 錢
pet_23080, 3365, 零錢, 錢
pet_21249, 3365, 零錢, 錢
pet_23269, 3365, 零錢, 生活
pet_23199, 3365, 零錢, 生活
pet_23088, 3365, 零錢, 買賣
pet_15853, 3365, 零錢, 買賣
pet_23269, 3365, 零錢, 錢包
pet_23199, 3365, 零錢, 錢包
pet_17984, 3365, 零錢, 財產
pet_23080, 3365, 零錢, 財產
pet_23080, 3365, 零錢, 找錢
pet_23080, 3365, 零錢, 剩餘
pet_23080, 3365, 零錢, 存款
pet_23088, 3365, 零錢, 很重要的
pet_23199, 3365, 零錢, 貨幣
pet_23088, 3365, 零錢, 生活需求
pet_23088, 3365, 零錢, 儲蓄
pet_23269, 3365, 零錢, 搭公車
pet_23269, 3365, 零錢, 買東西
pet_22521, 3365, 袋子, 包裝
pet_23213, 3365, 袋子, 購物
pet_5459, 3365, 袋子, 購物
pet_23098, 3365, 袋子, 購物
pet_23231, 3365, 袋子, 錢包
pet_23231, 3365, 袋子, 皮包
pet_23081, 3365, 袋子, 袋鼠
pet_23081, 3365, 袋子, 買東西
pet_23081, 3365, 袋子, 生活
pet_356, 3365, 袋子, 褲子
pet_356, 3365, 袋子, 褲子
pet_356, 3365, 袋子, 外套
pet_356, 3365, 袋子, 外套
pet_356, 3365, 袋子, 上衣
pet_356, 3365, 袋子, 上衣
pet_356, 3365, 袋子, 穿著
pet_356, 3365, 袋子, 穿著
pet_23199, 3412, 焦慮, 無奈
pet_17984, 3412, 焦慮, 走來走去
pet_23103, 3412, 焦慮, 走來走去
pet_23031, 3412, 焦慮, 大哭
pet_23031, 3412, 焦慮, 大哭
pet_23199, 3412, 焦慮, 煩腦
pet_23199, 3412, 焦慮, 不之所措
pet_23199, 3412, 焦慮, 找朋友傾訴
pet_23031, 3412, 焦慮, 心煩
pet_23031, 3412, 焦慮, 亂想
pet_17984, 3412, 焦慮, 聽音樂
pet_17984, 3412, 焦慮, 打牆壁
pet_23031, 3380, 停車格, 停車
pet_11423, 3380, 停車格, 停車
pet_22776, 3380, 後照鏡, 停車
pet_23137, 3380, 後照鏡, 停車
pet_23031, 3380, 停車費, 停車
pet_23134, 3380, 後視鏡, 停車
pet_11423, 3380, 後視鏡, 停車
pet_22482, 3380, 後視鏡, 停車
pet_22482, 3380, 倒車雷達, 停車
pet_22482, 3380, 電腦停車輔助, 停車
pet_22482, 3380, 倒車攝影機, 停車
pet_22482, 3380, 倒車檔, 停車
pet_23134, 3380, 手, 停車
pet_23134, 3380, 腳, 停車
pet_23251, 3380, 方向盤, 停車
pet_22776, 3380, 方向盤, 停車
pet_23180, 3412, 冷靜, 思考
pet_23098, 3412, 冷靜, 看本書
pet_23098, 3412, 冷靜, 喝杯水
pet_23098, 3412, 冷靜, 重新思考
pet_23098, 3412, 冷靜, 坐下聊聊
pet_23180, 3412, 冷靜, 睡覺
pet_22217, 3412, 冷靜, 睡覺
pet_3760, 3412, 冷靜, 沉默
pet_3760, 3412, 冷靜, 微笑
pet_3760, 3412, 冷靜, 面無表情
pet_3760, 3412, 冷靜, 表情認真
pet_3760, 3412, 冷靜, 從容
pet_23295, 3412, 冷靜, 洗冷水
pet_22863, 3412, 說話, 發聲
pet_16853, 3412, 說話, 發聲
pet_23219, 3412, 說話, 微笑
pet_23219, 3412, 說話, 看著對方
pet_386, 3412, 說話, 張嘴
pet_22863, 3412, 說話, 張嘴
pet_23219, 3412, 說話, 打哈哈
pet_2695, 3412, 說話, 開心
pet_23219, 3412, 說話, 開心
pet_23219, 3412, 說話, 張開嘴巴
pet_23100, 3412, 說話, 口渴
pet_23100, 3412, 說話, 動嘴巴
pet_23100, 3412, 說話, 想話題
pet_23006, 3412, 坐下, 看電視
pet_819, 3412, 坐下, 看電視
pet_22320, 3412, 坐下, 吃東西
pet_17696, 3412, 坐下, 吃東西
pet_23006, 3412, 坐下, 看書
pet_16703, 3412, 坐下, 看書
pet_22320, 3412, 坐下, 休息
pet_23199, 3412, 坐下, 休息
pet_23006, 3412, 坐下, 休息
pet_23080, 3412, 坐下, 休息
pet_819, 3412, 坐下, 休息
pet_23031, 3412, 坐下, 翹腳
pet_23134, 3412, 坐下, 看旁邊
pet_23134, 3412, 坐下, 坐好
pet_22863, 3412, 坐下, 彎腰
pet_22863, 3412, 坐下, 屈膝
pet_22320, 3412, 坐下, 玩電腦
pet_23183, 3365, 手帕, 布
pet_23024, 3365, 手帕, 布
pet_23183, 3365, 手帕, 日常用品
pet_23218, 3365, 手帕, 日常用品
pet_23144, 3365, 手帕, 衛生用品
pet_23276, 3365, 手帕, 衛生用品
pet_23276, 3365, 手帕, 衛生用品
pet_23404, 3365, 手帕, 生活用品
pet_386, 3365, 手帕, 生活用品
pet_23183, 3365, 手帕, 隨身攜帶物
pet_23311, 3365, 手帕, 非必須品
pet_23311, 3365, 手帕, 衛生管理
pet_23031, 3365, 手帕, 個人用品
pet_23311, 3365, 手帕, 保持衛生
pet_6493, 3412, 放鬆, 睡覺
pet_23264, 3412, 放鬆, 睡覺
pet_19002, 3412, 放鬆, 睡覺
pet_22863, 3412, 放鬆, 聽音樂
pet_6493, 3412, 放鬆, 聽音樂
pet_23264, 3412, 放鬆, 聽音樂
pet_19002, 3412, 放鬆, 聽音樂
pet_6493, 3412, 放鬆, 躺著
pet_6493, 3412, 放鬆, 躺著
pet_22863, 3412, 放鬆, 看小說
pet_19002, 3412, 放鬆, 看小說
pet_23134, 3412, 放鬆, 睡著
pet_6493, 3412, 放鬆, 睡著
pet_23134, 3412, 放鬆, 看電視
pet_23134, 3412, 放鬆, 想睡覺
pet_23134, 3412, 放鬆, 很舒服
pet_23134, 3412, 放鬆, 閉上眼
pet_23031, 3412, 放鬆, 躺在床上
pet_23264, 3412, 放鬆, 出去玩
pet_23264, 3412, 放鬆, 打哈欠
pet_6493, 3412, 放鬆, 休息
pet_6493, 3412, 放鬆, 躺平
pet_22863, 3412, 放鬆, 看電影
pet_22863, 3412, 放鬆, 看報紙
pet_22863, 3412, 放鬆, 作運動
pet_23108, 3365, 腿, 人
pet_23231, 3365, 腿, 人
pet_15651, 3365, 腿, 人
pet_23108, 3365, 腿, 身體
pet_23190, 3365, 腿, 身體
pet_23231, 3365, 腿, 身體
pet_23231, 3365, 腿, 身體
pet_23144, 3365, 腿, 身體
pet_3760, 3365, 腿, 身體
pet_15651, 3365, 腿, 身體
pet_15651, 3365, 腿, 身體
pet_23190, 3365, 腿, 下半身
pet_23231, 3365, 腿, 下半身
pet_23231, 3365, 腿, 下半身
pet_23031, 3365, 腿, 下半身
pet_23144, 3365, 腿, 四肢
pet_23031, 3365, 腿, 四肢
pet_3760, 3365, 腿, 軀幹
pet_23231, 3365, 腿, 每個人
pet_23231, 3365, 腿, 每個人
pet_23134, 3380, 鼻子, 吸氣
pet_23180, 3380, 鼻子, 吸氣
pet_23264, 3380, 鼻子, 吸氣
pet_23144, 3380, 鼻子, 吸氣
pet_23024, 3380, 鼻子, 吸氣
pet_23024, 3380, 鼻子, 吸氣
pet_23144, 3380, 鼻子, 吸氣
pet_23024, 3380, 氧氣, 吸氣
pet_23024, 3380, 氧氣, 吸氣
pet_23134, 3380, 嘴巴, 吸氣
pet_23180, 3380, 嘴巴, 吸氣
pet_23264, 3380, 嘴巴, 吸氣
pet_23144, 3380, 嘴巴, 吸氣
pet_23134, 3380, 肺, 吸氣
pet_23180, 3380, 肺, 吸氣
pet_23264, 3380, 肺, 吸氣
pet_23264, 3380, 氧氣罩, 吸氣
pet_23264, 3380, 腮, 吸氣
pet_23134, 3380, 氣管, 吸氣
pet_23180, 3380, 氣管, 吸氣
pet_23134, 3380, 喉嚨, 吸氣
pet_23241, 3365, 關節, 骨頭
pet_23249, 3365, 關節, 骨頭
pet_23081, 3365, 關節, 骨頭
pet_23144, 3365, 關節, 身體
pet_23241, 3365, 關節, 身體
pet_23162, 3365, 關節, 身體
pet_3760, 3365, 關節, 身體
pet_23144, 3365, 關節, 身體
pet_23098, 3365, 關節, 手指
pet_23081, 3365, 關節, 手指
pet_24090, 3365, 關節, 人體
pet_23162, 3365, 關節, 人體
pet_23081, 3365, 關節, 人體
pet_23098, 3365, 關節, 膝蓋
pet_23081, 3365, 關節, 膝蓋
pet_3760, 3365, 關節, 肢體
pet_23098, 3365, 關節, 腳踝
pet_3760, 3365, 關節, 骨骼結構
pet_22863, 3380, 提款卡, 提款
pet_23017, 3380, 提款卡, 提款
pet_19023, 3380, 提款卡, 提款
pet_23276, 3380, 提款卡, 提款
pet_23098, 3380, 提款卡, 提款
pet_23186, 3380, 提款卡, 提款
pet_22414, 3380, 提款卡, 提款
pet_22998, 3380, 提款卡, 提款
pet_20066, 3380, 提款卡, 提款
pet_22863, 3380, 提款機, 提款
pet_23017, 3380, 提款機, 提款
pet_23276, 3380, 提款機, 提款
pet_23098, 3380, 提款機, 提款
pet_20066, 3380, 提款機, 提款
pet_23017, 3380, 密碼, 提款
pet_23098, 3380, 密碼, 提款
pet_23186, 3380, 密碼, 提款
pet_23276, 3380, 手指, 提款
pet_23017, 3380, 提款單, 提款
pet_23017, 3380, 郵局, 提款
pet_23213, 3380, 衛生紙, 流淚
pet_23080, 3380, 衛生紙, 流淚
pet_23180, 3380, 衛生紙, 流淚
pet_23278, 3380, 衛生紙, 流淚
pet_1642, 3380, 衛生紙, 流淚
pet_23213, 3380, 衛生紙, 流淚
pet_15705, 3380, 衛生紙, 流淚
pet_7206, 3380, 衛生紙, 流淚
pet_2803, 3380, 衛生紙, 流淚
pet_23213, 3380, 手帕, 流淚
pet_23080, 3380, 手帕, 流淚
pet_23252, 3380, 手帕, 流淚
pet_23213, 3380, 手帕, 流淚
pet_23024, 3380, 眼睛, 流淚
pet_23024, 3380, 眼淚, 流淚
pet_23252, 3380, 當然是面紙, 流淚
pet_23213, 3380, 毛巾, 流淚
pet_23252, 3380, 毛巾, 流淚
pet_23180, 3380, 袖子, 流淚
pet_23180, 3380, 衣角, 流淚
pet_3760, 3412, 睡, 做夢
pet_23241, 3412, 睡, 流口水
pet_22706, 3412, 睡, 流口水
pet_23080, 3412, 睡, 蓋棉被
pet_22100, 3412, 睡, 打呼
pet_3760, 3412, 睡, 打呼
pet_22706, 3412, 睡, 打呼
pet_22706, 3412, 睡, 磨牙
pet_22100, 3412, 睡, 說夢話
pet_21370, 3412, 睡, 說夢話
pet_22100, 3412, 睡, 作夢
pet_23241, 3412, 睡, 作夢
pet_21370, 3412, 睡, 作夢
pet_23080, 3412, 睡, 躺下來
pet_22706, 3412, 睡, 帶眼罩
pet_23241, 3412, 睡, 閉眼睛
pet_23080, 3412, 睡, 閉眼睛
pet_3760, 3412, 睡, 放鬆
pet_22979, 3412, 睡, 夢
pet_23134, 3380, 舌頭, 吃 
pet_23134, 3412, 流口水, 吸回去
pet_23134, 3412, 流口水, 吸回去
pet_23258, 3412, 流口水, 擦乾淨
pet_23236, 3412, 流口水, 吃飯
pet_23236, 3412, 流口水, 擦口水
pet_23270, 3412, 流口水, 笑
pet_23144, 3412, 流口水, 用手帕擦
pet_23144, 3412, 流口水, 用衛生紙擦
pet_23144, 3412, 流口水, 用手擦
pet_23144, 3412, 流口水, 不好意思
pet_23134, 3412, 流口水, 拿衛生紙
pet_23134, 3412, 流口水, 拿衛生紙
pet_23024, 3412, 流口水, 拿衛生紙
pet_23213, 3412, 流口水, 擦嘴巴
pet_23213, 3412, 流口水, 閉嘴巴
pet_23134, 3412, 流口水, 覺得丟臉
pet_23134, 3412, 流口水, 覺得丟臉
pet_23134, 3412, 流口水, 拿紙擦
pet_23134, 3412, 流口水, 拿紙擦
pet_23134, 3380, 拉筋, 熱身
pet_3760, 3380, 拉筋, 熱身
pet_23180, 3380, 運動, 熱身
pet_21373, 3380, 運動, 熱身
pet_23180, 3380, 毛巾, 熱身
pet_21373, 3380, 毛巾, 熱身
pet_22372, 3380, 腳, 熱身
pet_22521, 3380, 身體, 熱身
pet_22372, 3380, 身體, 熱身
pet_22521, 3380, 全身, 熱身
pet_23180, 3380, 慢跑, 熱身
pet_23231, 3380, 慢跑, 熱身
pet_22372, 3380, 手, 熱身
pet_22521, 3380, 體力, 熱身
pet_23180, 3380, 流汗, 熱身
pet_23180, 3380, 慢走, 熱身
pet_23134, 3412, 冥想, 不說畫
pet_23376, 3412, 冥想, 放空
pet_23229, 3412, 冥想, 放空
pet_20310, 3412, 冥想, 放空
pet_23134, 3412, 冥想, 安靜
pet_23134, 3412, 冥想, 閉眼
pet_22149, 3412, 冥想, 神遊
pet_23134, 3412, 冥想, 閉眼睛
pet_23229, 3412, 冥想, 打呼
pet_23229, 3412, 冥想, 想到一些事
pet_23229, 3412, 冥想, 胡思亂想
pet_23343, 3412, 冥想, 靜坐
pet_23080, 3412, 冥想, 打坐
pet_23376, 3412, 冥想, 打坐
pet_8581, 3365, 皮包, 財產
pet_23454, 3365, 皮包, 配件
pet_4440, 3365, 皮包, 配件
pet_21019, 3365, 皮包, 配件
pet_4440, 3365, 皮包, 收納
pet_23362, 3365, 皮包, 放錢
pet_22961, 3365, 皮包, 隨身物品
pet_20785, 3365, 皮包, 皮具
pet_20785, 3365, 皮包, 商品
pet_23509, 3365, 皮包, 飾品
pet_22362, 3365, 皮包, 飾品
pet_8581, 3365, 皮包, 女人
pet_8581, 3365, 皮包, 女人
pet_23509, 3365, 皮包, 女人
pet_23552, 3365, 皮包, 女人亂花錢
pet_23552, 3365, 皮包, 要搭配衣服
pet_3760, 3380, 墊子, 躺著
pet_23167, 3380, 床, 躺著
pet_248, 3380, 床, 躺著
pet_23231, 3380, 床, 躺著
pet_22979, 3380, 床, 躺著
pet_21137, 3380, 床, 躺著
pet_22979, 3380, 身體, 躺著
pet_23167, 3380, 枕頭, 躺著
pet_248, 3380, 枕頭, 躺著
pet_3760, 3380, 枕頭, 躺著
pet_22761, 3380, 枕頭, 躺著
pet_22979, 3380, 枕頭, 躺著
pet_21137, 3380, 枕頭, 躺著
pet_23231, 3380, 沙發, 躺著
pet_23167, 3380, 床墊, 躺著
pet_3760, 3380, 床墊, 躺著
pet_22761, 3380, 床墊, 躺著
pet_7167, 3380, 床墊, 躺著
pet_23167, 3380, 棉被, 躺著
pet_22761, 3380, 棉被, 躺著
pet_21137, 3380, 棉被, 躺著
pet_23167, 3380, 毯子, 躺著
pet_23231, 3380, 吊床, 躺著
pet_23134, 3412, 漱口, 裝水
pet_16300, 3412, 漱口, 裝水
pet_23134, 3412, 漱口, 拿杯子
pet_23006, 3412, 漱口, 用漱口水
pet_23199, 3412, 漱口, 開水龍頭
pet_23134, 3412, 漱口, 使用漱口水
pet_23098, 3412, 漱口, 使用漱口水
pet_23199, 3412, 漱口, 拿漱口杯
pet_23098, 3412, 漱口, 拿漱口杯
pet_23134, 3412, 漱口, 吐水
pet_23134, 3412, 漱口, 咕嚕咕嚕
pet_23229, 3412, 漱口, 咕嚕咕嚕
pet_23264, 3412, 漱口, 用到水
pet_23006, 3412, 漱口, 用自來水
pet_23006, 3412, 漱口, 漱好幾次
pet_23006, 3412, 漱口, 在吃東西後
pet_23006, 3412, 漱口, 在睡覺前
pet_23270, 3412, 開門, 大叫
pet_23270, 3412, 開門, 小心
pet_23144, 3412, 開門, 先敲門
pet_23144, 3412, 開門, 大力的開
pet_23144, 3412, 開門, 拿出鑰匙
pet_23144, 3412, 開門, 先按電鈴
pet_23144, 3412, 開門, 推開門
pet_23473, 3412, 開門, 拿鑰匙
pet_23355, 3412, 開門, 拿鑰匙
pet_23134, 3412, 開門, 拿鑰匙
pet_23473, 3412, 開門, 進去
pet_23134, 3412, 開門, 進去
pet_23473, 3412, 開門, 關門
pet_23355, 3412, 開門, 讓人近來
pet_23355, 3412, 開門, 不小心夾到手
pet_23473, 3412, 開門, 穿拖鞋
pet_23552, 3412, 開火, 煮飯
pet_22979, 3412, 開火, 煮菜
pet_17739, 3412, 開火, 煮菜
pet_23229, 3412, 開火, 閃的遠遠
pet_23229, 3412, 開火, 大叫
pet_23134, 3412, 開火, 嚇一跳
pet_23393, 3412, 開火, 退後
pet_23144, 3412, 開火, 小心的開
pet_23364, 3412, 開火, 關火
pet_23552, 3412, 開火, 煮泡麵
pet_23552, 3412, 開火, 燒開水
pet_23552, 3412, 開火, 躲起來
pet_23195, 3377, 腳踏車, 踏板
pet_23190, 3377, 腳踏車, 踏板
pet_23343, 3377, 腳踏車, 踏板
pet_23144, 3377, 腳踏車, 踏板
pet_23144, 3377, 自行車, 踏板
pet_23195, 3377, 機車, 踏板
pet_23144, 3377, 機車, 踏板
pet_23144, 3377, 摩托車, 踏板
pet_22100, 3377, 腳踏車上, 踏板
pet_22893, 3377, 腳踏車上, 踏板
pet_23195, 3377, 三輪車, 踏板
pet_23195, 3377, 人力車, 踏板
pet_23195, 3377, 跳遠場地, 踏板
pet_22149, 3365, 搖桿, 電動
pet_23144, 3365, 搖桿, 電動
pet_22471, 3365, 搖桿, 遊戲機
pet_23011, 3365, 搖桿, 遊戲機
pet_23456, 3365, 搖桿, 遊戲機
pet_22873, 3365, 搖桿, 遊戲機
pet_21465, 3365, 搖桿, 遊戲機
pet_8935, 3365, 搖桿, 遊戲機
pet_23510, 3365, 搖桿, 遊戲
pet_23456, 3365, 搖桿, 遊戲
pet_21465, 3365, 搖桿, 遊戲
pet_23510, 3365, 搖桿, 打電動
pet_23552, 3365, 搖桿, 打電動
pet_21465, 3365, 搖桿, 打電動
pet_21107, 3365, 搖桿, 電玩遙控器
pet_23588, 3365, 搖桿, 車子
pet_21107, 3365, 搖桿, 車子
pet_22521, 3365, 搖桿, 機器
pet_23510, 3365, 搖桿, 控制
pet_23456, 3365, 搖桿, 控制
pet_23552, 3365, 搖桿, 電動器具
pet_23552, 3365, 搖桿, 古老電玩
pet_23519, 3365, 眼, 器官
pet_23144, 3365, 眼, 器官
pet_22832, 3365, 眼, 器官
pet_15834, 3365, 眼, 器官
pet_23519, 3365, 眼, 人體
pet_23519, 3365, 眼, 臉
pet_22149, 3365, 眼, 臉
pet_23144, 3365, 眼, 臉
pet_22149, 3365, 眼, 臉
pet_23144, 3365, 眼, 臉
pet_22832, 3365, 眼, 臉
pet_23519, 3365, 眼, 身體
pet_4440, 3365, 眼, 身體
pet_22832, 3365, 眼, 身體
pet_21257, 3365, 眼, 身體
pet_17764, 3365, 眼, 身體
pet_23144, 3365, 眼, 五官
pet_23144, 3365, 眼, 五官
pet_17898, 3365, 眼, 五官
pet_23144, 3365, 眼, 人
pet_22832, 3365, 眼, 人
pet_4440, 3365, 眼, 頭部
pet_23484, 3365, 眼, 頭
pet_23144, 3365, 眼, 頭
pet_23519, 3365, 眼, 看東西
pet_23443, 3412, 臉紅, 害羞
pet_3760, 3412, 臉紅, 害羞
pet_3760, 3412, 臉紅, 害羞
pet_6493, 3412, 臉紅, 害羞
pet_11332, 3412, 臉紅, 害羞
pet_3760, 3412, 臉紅, 不好意思
pet_6493, 3412, 臉紅, 不好意思
pet_3760, 3412, 臉紅, 緊張
pet_2695, 3412, 臉紅, 心跳加快
pet_21959, 3412, 臉紅, 心跳加快
pet_3760, 3412, 臉紅, 難為情
pet_23443, 3412, 臉紅, 熱
pet_3760, 3412, 臉紅, 低頭
pet_22471, 3412, 臉紅, 搧風
pet_23355, 3412, 買, 花錢
pet_22893, 3412, 買, 花錢
pet_22961, 3412, 買, 花錢
pet_23444, 3412, 買, 殺價
pet_20785, 3412, 買, 付錢
pet_20408, 3412, 買, 付錢
pet_23444, 3412, 買, 刷卡
pet_23355, 3412, 買, 開心
pet_22893, 3412, 買, 開心
pet_23229, 3412, 買, 開心
pet_22961, 3412, 買, 付帳
pet_22893, 3412, 買, 心疼
pet_22893, 3412, 買, 高興
pet_23355, 3412, 買, 之後沒錢
pet_23355, 3412, 買, 錢包空空
pet_23355, 3412, 買, 去付錢
